Season,RaceNumber,Location,Driver,Race
2012,10,Hockenheim,Fernando Alonso,1.0
2012,10,Hockenheim,Jenson Button,2.0
2012,10,Hockenheim,Kimi Räikkönen,3.0
2012,10,Hockenheim,Kamui Kobayashi,4.0
2012,10,Hockenheim,Sebastian Vettel,5.0
2012,10,Hockenheim,Sergio Perez,6.0
2012,10,Hockenheim,Michael Schumacher,7.0
2012,10,Hockenheim,Mark Webber,8.0
2012,10,Hockenheim,Nico Hulkenberg,9.0
2012,10,Hockenheim,Nico Rosberg,10.0
2012,10,Hockenheim,Paul di Resta,11.0
2012,10,Hockenheim,Felipe Massa,12.0
2012,10,Hockenheim,Daniel Ricciardo,13.0
2012,10,Hockenheim,Jean-Éric Vergne,14.0
2012,10,Hockenheim,Pastor Maldonado,15.0
2012,10,Hockenheim,Vitaly Petrov,16.0
2012,10,Hockenheim,Bruno Senna,17.0
2012,10,Hockenheim,Romain Grosjean,18.0
2012,10,Hockenheim,Heikki Kovalainen,19.0
2012,10,Hockenheim,Charles Pic,20.0
2012,10,Hockenheim,Pedro de la Rosa,21.0
2012,10,Hockenheim,Timo Glock,22.0
2012,10,Hockenheim,Narain Karthikeyan,23.0
2012,10,Hockenheim,Lewis Hamilton,24.0
2012,11,Budapest,Lewis Hamilton,1.0
2012,11,Budapest,Kimi Räikkönen,2.0
2012,11,Budapest,Romain Grosjean,3.0
2012,11,Budapest,Sebastian Vettel,4.0
2012,11,Budapest,Fernando Alonso,5.0
2012,11,Budapest,Jenson Button,6.0
2012,11,Budapest,Bruno Senna,7.0
2012,11,Budapest,Mark Webber,8.0
2012,11,Budapest,Felipe Massa,9.0
2012,11,Budapest,Nico Rosberg,10.0
2012,11,Budapest,Nico Hulkenberg,11.0
2012,11,Budapest,Paul di Resta,12.0
2012,11,Budapest,Pastor Maldonado,13.0
2012,11,Budapest,Sergio Perez,14.0
2012,11,Budapest,Daniel Ricciardo,15.0
2012,11,Budapest,Jean-Éric Vergne,16.0
2012,11,Budapest,Heikki Kovalainen,17.0
2012,11,Budapest,Kamui Kobayashi,18.0
2012,11,Budapest,Vitaly Petrov,19.0
2012,11,Budapest,Charles Pic,20.0
2012,11,Budapest,Timo Glock,21.0
2012,11,Budapest,Pedro de la Rosa,22.0
2012,11,Budapest,Narain Karthikeyan,23.0
2012,11,Budapest,Michael Schumacher,24.0
2012,12,Spa,Jenson Button,1.0
2012,12,Spa,Sebastian Vettel,2.0
2012,12,Spa,Kimi Räikkönen,3.0
2012,12,Spa,Nico Hulkenberg,4.0
2012,12,Spa,Felipe Massa,5.0
2012,12,Spa,Mark Webber,6.0
2012,12,Spa,Michael Schumacher,7.0
2012,12,Spa,Jean-Éric Vergne,8.0
2012,12,Spa,Daniel Ricciardo,9.0
2012,12,Spa,Paul di Resta,10.0
2012,12,Spa,Nico Rosberg,11.0
2012,12,Spa,Bruno Senna,12.0
2012,12,Spa,Kamui Kobayashi,13.0
2012,12,Spa,Vitaly Petrov,14.0
2012,12,Spa,Timo Glock,15.0
2012,12,Spa,Charles Pic,16.0
2012,12,Spa,Heikki Kovalainen,17.0
2012,12,Spa,Pedro de la Rosa,18.0
2012,12,Spa,Narain Karthikeyan,19.0
2012,12,Spa,Pastor Maldonado,20.0
2012,12,Spa,Sergio Perez,21.0
2012,12,Spa,Fernando Alonso,22.0
2012,12,Spa,Lewis Hamilton,23.0
2012,12,Spa,Romain Grosjean,24.0
2012,13,Monza,Lewis Hamilton,1.0
2012,13,Monza,Sergio Perez,2.0
2012,13,Monza,Fernando Alonso,3.0
2012,13,Monza,Felipe Massa,4.0
2012,13,Monza,Kimi Räikkönen,5.0
2012,13,Monza,Michael Schumacher,6.0
2012,13,Monza,Nico Rosberg,7.0
2012,13,Monza,Paul di Resta,8.0
2012,13,Monza,Kamui Kobayashi,9.0
2012,13,Monza,Bruno Senna,10.0
2012,13,Monza,Pastor Maldonado,11.0
2012,13,Monza,Daniel Ricciardo,12.0
2012,13,Monza,Jérôme d'Ambrosio,13.0
2012,13,Monza,Heikki Kovalainen,14.0
2012,13,Monza,Vitaly Petrov,15.0
2012,13,Monza,Charles Pic,16.0
2012,13,Monza,Timo Glock,17.0
2012,13,Monza,Pedro de la Rosa,18.0
2012,13,Monza,Narain Karthikeyan,19.0
2012,13,Monza,Mark Webber,20.0
2012,13,Monza,Nico Hulkenberg,21.0
2012,13,Monza,Sebastian Vettel,22.0
2012,13,Monza,Jenson Button,23.0
2012,13,Monza,Jean-Éric Vergne,24.0
2012,14,Marina Bay,Sebastian Vettel,1.0
2012,14,Marina Bay,Jenson Button,2.0
2012,14,Marina Bay,Fernando Alonso,3.0
2012,14,Marina Bay,Paul di Resta,4.0
2012,14,Marina Bay,Nico Rosberg,5.0
2012,14,Marina Bay,Kimi Räikkönen,6.0
2012,14,Marina Bay,Romain Grosjean,7.0
2012,14,Marina Bay,Felipe Massa,8.0
2012,14,Marina Bay,Daniel Ricciardo,9.0
2012,14,Marina Bay,Sergio Perez,10.0
2012,14,Marina Bay,Mark Webber,11.0
2012,14,Marina Bay,Timo Glock,12.0
2012,14,Marina Bay,Kamui Kobayashi,13.0
2012,14,Marina Bay,Nico Hulkenberg,14.0
2012,14,Marina Bay,Heikki Kovalainen,15.0
2012,14,Marina Bay,Charles Pic,16.0
2012,14,Marina Bay,Pedro de la Rosa,17.0
2012,14,Marina Bay,Bruno Senna,18.0
2012,14,Marina Bay,Vitaly Petrov,19.0
2012,14,Marina Bay,Jean-Éric Vergne,20.0
2012,14,Marina Bay,Michael Schumacher,21.0
2012,14,Marina Bay,Pastor Maldonado,22.0
2012,14,Marina Bay,Narain Karthikeyan,23.0
2012,14,Marina Bay,Lewis Hamilton,24.0
2012,15,Suzuka,Sebastian Vettel,1.0
2012,15,Suzuka,Felipe Massa,2.0
2012,15,Suzuka,Kamui Kobayashi,3.0
2012,15,Suzuka,Jenson Button,4.0
2012,15,Suzuka,Lewis Hamilton,5.0
2012,15,Suzuka,Kimi Räikkönen,6.0
2012,15,Suzuka,Nico Hulkenberg,7.0
2012,15,Suzuka,Pastor Maldonado,8.0
2012,15,Suzuka,Mark Webber,9.0
2012,15,Suzuka,Daniel Ricciardo,10.0
2012,15,Suzuka,Michael Schumacher,11.0
2012,15,Suzuka,Paul di Resta,12.0
2012,15,Suzuka,Jean-Éric Vergne,13.0
2012,15,Suzuka,Bruno Senna,14.0
2012,15,Suzuka,Heikki Kovalainen,15.0
2012,15,Suzuka,Timo Glock,16.0
2012,15,Suzuka,Vitaly Petrov,17.0
2012,15,Suzuka,Pedro de la Rosa,18.0
2012,15,Suzuka,Romain Grosjean,19.0
2012,15,Suzuka,Charles Pic,20.0
2012,15,Suzuka,Narain Karthikeyan,21.0
2012,15,Suzuka,Sergio Perez,22.0
2012,15,Suzuka,Fernando Alonso,23.0
2012,15,Suzuka,Nico Rosberg,24.0
2012,16,Yeongam County,Sebastian Vettel,1.0
2012,16,Yeongam County,Mark Webber,2.0
2012,16,Yeongam County,Fernando Alonso,3.0
2012,16,Yeongam County,Felipe Massa,4.0
2012,16,Yeongam County,Kimi Räikkönen,5.0
2012,16,Yeongam County,Nico Hulkenberg,6.0
2012,16,Yeongam County,Romain Grosjean,7.0
2012,16,Yeongam County,Jean-Éric Vergne,8.0
2012,16,Yeongam County,Daniel Ricciardo,9.0
2012,16,Yeongam County,Lewis Hamilton,10.0
2012,16,Yeongam County,Sergio Perez,11.0
2012,16,Yeongam County,Paul di Resta,12.0
2012,16,Yeongam County,Michael Schumacher,13.0
2012,16,Yeongam County,Pastor Maldonado,14.0
2012,16,Yeongam County,Bruno Senna,15.0
2012,16,Yeongam County,Vitaly Petrov,16.0
2012,16,Yeongam County,Heikki Kovalainen,17.0
2012,16,Yeongam County,Timo Glock,18.0
2012,16,Yeongam County,Charles Pic,19.0
2012,16,Yeongam County,Narain Karthikeyan,20.0
2012,16,Yeongam County,Pedro de la Rosa,21.0
2012,16,Yeongam County,Kamui Kobayashi,22.0
2012,16,Yeongam County,Nico Rosberg,23.0
2012,16,Yeongam County,Jenson Button,24.0
2012,17,Uttar Pradesh,Sebastian Vettel,1.0
2012,17,Uttar Pradesh,Fernando Alonso,2.0
2012,17,Uttar Pradesh,Mark Webber,3.0
2012,17,Uttar Pradesh,Lewis Hamilton,4.0
2012,17,Uttar Pradesh,Jenson Button,5.0
2012,17,Uttar Pradesh,Felipe Massa,6.0
2012,17,Uttar Pradesh,Kimi Räikkönen,7.0
2012,17,Uttar Pradesh,Nico Hulkenberg,8.0
2012,17,Uttar Pradesh,Romain Grosjean,9.0
2012,17,Uttar Pradesh,Bruno Senna,10.0
2012,17,Uttar Pradesh,Nico Rosberg,11.0
2012,17,Uttar Pradesh,Paul di Resta,12.0
2012,17,Uttar Pradesh,Daniel Ricciardo,13.0
2012,17,Uttar Pradesh,Kamui Kobayashi,14.0
2012,17,Uttar Pradesh,Jean-Éric Vergne,15.0
2012,17,Uttar Pradesh,Pastor Maldonado,16.0
2012,17,Uttar Pradesh,Vitaly Petrov,17.0
2012,17,Uttar Pradesh,Heikki Kovalainen,18.0
2012,17,Uttar Pradesh,Charles Pic,19.0
2012,17,Uttar Pradesh,Timo Glock,20.0
2012,17,Uttar Pradesh,Narain Karthikeyan,21.0
2012,17,Uttar Pradesh,Michael Schumacher,22.0
2012,17,Uttar Pradesh,Pedro de la Rosa,23.0
2012,17,Uttar Pradesh,Sergio Perez,24.0
2012,18,Abu Dhabi,Kimi Räikkönen,1.0
2012,18,Abu Dhabi,Fernando Alonso,2.0
2012,18,Abu Dhabi,Sebastian Vettel,3.0
2012,18,Abu Dhabi,Jenson Button,4.0
2012,18,Abu Dhabi,Pastor Maldonado,5.0
2012,18,Abu Dhabi,Kamui Kobayashi,6.0
2012,18,Abu Dhabi,Felipe Massa,7.0
2012,18,Abu Dhabi,Bruno Senna,8.0
2012,18,Abu Dhabi,Paul di Resta,9.0
2012,18,Abu Dhabi,Daniel Ricciardo,10.0
2012,18,Abu Dhabi,Michael Schumacher,11.0
2012,18,Abu Dhabi,Jean-Éric Vergne,12.0
2012,18,Abu Dhabi,Heikki Kovalainen,13.0
2012,18,Abu Dhabi,Timo Glock,14.0
2012,18,Abu Dhabi,Sergio Perez,15.0
2012,18,Abu Dhabi,Vitaly Petrov,16.0
2012,18,Abu Dhabi,Pedro de la Rosa,17.0
2012,18,Abu Dhabi,Charles Pic,18.0
2012,18,Abu Dhabi,Romain Grosjean,19.0
2012,18,Abu Dhabi,Mark Webber,20.0
2012,18,Abu Dhabi,Lewis Hamilton,21.0
2012,18,Abu Dhabi,Narain Karthikeyan,22.0
2012,18,Abu Dhabi,Nico Rosberg,23.0
2012,18,Abu Dhabi,Nico Hulkenberg,24.0
2012,19,Austin,Lewis Hamilton,1.0
2012,19,Austin,Sebastian Vettel,2.0
2012,19,Austin,Fernando Alonso,3.0
2012,19,Austin,Felipe Massa,4.0
2012,19,Austin,Jenson Button,5.0
2012,19,Austin,Kimi Räikkönen,6.0
2012,19,Austin,Romain Grosjean,7.0
2012,19,Austin,Nico Hulkenberg,8.0
2012,19,Austin,Pastor Maldonado,9.0
2012,19,Austin,Bruno Senna,10.0
2012,19,Austin,Sergio Perez,11.0
2012,19,Austin,Daniel Ricciardo,12.0
2012,19,Austin,Nico Rosberg,13.0
2012,19,Austin,Kamui Kobayashi,14.0
2012,19,Austin,Paul di Resta,15.0
2012,19,Austin,Michael Schumacher,16.0
2012,19,Austin,Vitaly Petrov,17.0
2012,19,Austin,Heikki Kovalainen,18.0
2012,19,Austin,Timo Glock,19.0
2012,19,Austin,Charles Pic,20.0
2012,19,Austin,Pedro de la Rosa,21.0
2012,19,Austin,Narain Karthikeyan,22.0
2012,19,Austin,Mark Webber,23.0
2012,19,Austin,Jean-Éric Vergne,24.0
2012,20,São Paulo,Jenson Button,1.0
2012,20,São Paulo,Fernando Alonso,2.0
2012,20,São Paulo,Felipe Massa,3.0
2012,20,São Paulo,Mark Webber,4.0
2012,20,São Paulo,Nico Hulkenberg,5.0
2012,20,São Paulo,Sebastian Vettel,6.0
2012,20,São Paulo,Michael Schumacher,7.0
2012,20,São Paulo,Jean-Éric Vergne,8.0
2012,20,São Paulo,Kamui Kobayashi,9.0
2012,20,São Paulo,Kimi Räikkönen,10.0
2012,20,São Paulo,Vitaly Petrov,11.0
2012,20,São Paulo,Charles Pic,12.0
2012,20,São Paulo,Daniel Ricciardo,13.0
2012,20,São Paulo,Heikki Kovalainen,14.0
2012,20,São Paulo,Nico Rosberg,15.0
2012,20,São Paulo,Timo Glock,16.0
2012,20,São Paulo,Pedro de la Rosa,17.0
2012,20,São Paulo,Narain Karthikeyan,18.0
2012,20,São Paulo,Paul di Resta,19.0
2012,20,São Paulo,Lewis Hamilton,20.0
2012,20,São Paulo,Romain Grosjean,21.0
2012,20,São Paulo,Pastor Maldonado,22.0
2012,20,São Paulo,Bruno Senna,23.0
2012,20,São Paulo,Sergio Perez,24.0
2013,1,Melbourne,Kimi Räikkönen,1.0
2013,1,Melbourne,Fernando Alonso,2.0
2013,1,Melbourne,Sebastian Vettel,3.0
2013,1,Melbourne,Felipe Massa,4.0
2013,1,Melbourne,Lewis Hamilton,5.0
2013,1,Melbourne,Mark Webber,6.0
2013,1,Melbourne,Adrian Sutil,7.0
2013,1,Melbourne,Paul di Resta,8.0
2013,1,Melbourne,Jenson Button,9.0
2013,1,Melbourne,Romain Grosjean,10.0
2013,1,Melbourne,Sergio Perez,11.0
2013,1,Melbourne,Jean-Éric Vergne,12.0
2013,1,Melbourne,Esteban Gutiérrez,13.0
2013,1,Melbourne,Valtteri Bottas,14.0
2013,1,Melbourne,Jules Bianchi,15.0
2013,1,Melbourne,Charles Pic,16.0
2013,1,Melbourne,Max Chilton,17.0
2013,1,Melbourne,Giedo van der Garde,18.0
2013,1,Melbourne,Daniel Ricciardo,19.0
2013,1,Melbourne,Nico Rosberg,20.0
2013,1,Melbourne,Pastor Maldonado,21.0
2013,1,Melbourne,Nico Hulkenberg,22.0
2013,2,Kuala Lumpur,Sebastian Vettel,1.0
2013,2,Kuala Lumpur,Mark Webber,2.0
2013,2,Kuala Lumpur,Lewis Hamilton,3.0
2013,2,Kuala Lumpur,Nico Rosberg,4.0
2013,2,Kuala Lumpur,Felipe Massa,5.0
2013,2,Kuala Lumpur,Romain Grosjean,6.0
2013,2,Kuala Lumpur,Kimi Räikkönen,7.0
2013,2,Kuala Lumpur,Nico Hulkenberg,8.0
2013,2,Kuala Lumpur,Sergio Perez,9.0
2013,2,Kuala Lumpur,Jean-Éric Vergne,10.0
2013,2,Kuala Lumpur,Valtteri Bottas,11.0
2013,2,Kuala Lumpur,Esteban Gutiérrez,12.0
2013,2,Kuala Lumpur,Jules Bianchi,13.0
2013,2,Kuala Lumpur,Charles Pic,14.0
2013,2,Kuala Lumpur,Giedo van der Garde,15.0
2013,2,Kuala Lumpur,Max Chilton,16.0
2013,2,Kuala Lumpur,Jenson Button,17.0
2013,2,Kuala Lumpur,Daniel Ricciardo,18.0
2013,2,Kuala Lumpur,Pastor Maldonado,19.0
2013,2,Kuala Lumpur,Adrian Sutil,20.0
2013,2,Kuala Lumpur,Paul di Resta,21.0
2013,2,Kuala Lumpur,Fernando Alonso,22.0
2013,3,Shanghai,Fernando Alonso,1.0
2013,3,Shanghai,Kimi Räikkönen,2.0
2013,3,Shanghai,Lewis Hamilton,3.0
2013,3,Shanghai,Sebastian Vettel,4.0
2013,3,Shanghai,Jenson Button,5.0
2013,3,Shanghai,Felipe Massa,6.0
2013,3,Shanghai,Daniel Ricciardo,7.0
2013,3,Shanghai,Paul di Resta,8.0
2013,3,Shanghai,Romain Grosjean,9.0
2013,3,Shanghai,Nico Hulkenberg,10.0
2013,3,Shanghai,Sergio Perez,11.0
2013,3,Shanghai,Jean-Éric Vergne,12.0
2013,3,Shanghai,Valtteri Bottas,13.0
2013,3,Shanghai,Pastor Maldonado,14.0
2013,3,Shanghai,Jules Bianchi,15.0
2013,3,Shanghai,Charles Pic,16.0
2013,3,Shanghai,Max Chilton,17.0
2013,3,Shanghai,Giedo van der Garde,18.0
2013,3,Shanghai,Nico Rosberg,19.0
2013,3,Shanghai,Mark Webber,20.0
2013,3,Shanghai,Adrian Sutil,21.0
2013,3,Shanghai,Esteban Gutiérrez,22.0
2013,4,Sakhir,Sebastian Vettel,1.0
2013,4,Sakhir,Kimi Räikkönen,2.0
2013,4,Sakhir,Romain Grosjean,3.0
2013,4,Sakhir,Paul di Resta,4.0
2013,4,Sakhir,Lewis Hamilton,5.0
2013,4,Sakhir,Sergio Perez,6.0
2013,4,Sakhir,Mark Webber,7.0
2013,4,Sakhir,Fernando Alonso,8.0
2013,4,Sakhir,Nico Rosberg,9.0
2013,4,Sakhir,Jenson Button,10.0
2013,4,Sakhir,Pastor Maldonado,11.0
2013,4,Sakhir,Nico Hulkenberg,12.0
2013,4,Sakhir,Adrian Sutil,13.0
2013,4,Sakhir,Valtteri Bottas,14.0
2013,4,Sakhir,Felipe Massa,15.0
2013,4,Sakhir,Daniel Ricciardo,16.0
2013,4,Sakhir,Charles Pic,17.0
2013,4,Sakhir,Esteban Gutiérrez,18.0
2013,4,Sakhir,Jules Bianchi,19.0
2013,4,Sakhir,Max Chilton,20.0
2013,4,Sakhir,Giedo van der Garde,21.0
2013,4,Sakhir,Jean-Éric Vergne,22.0
2013,5,Barcelona,Fernando Alonso,1.0
2013,5,Barcelona,Kimi Räikkönen,2.0
2013,5,Barcelona,Felipe Massa,3.0
2013,5,Barcelona,Sebastian Vettel,4.0
2013,5,Barcelona,Mark Webber,5.0
2013,5,Barcelona,Nico Rosberg,6.0
2013,5,Barcelona,Paul di Resta,7.0
2013,5,Barcelona,Jenson Button,8.0
2013,5,Barcelona,Sergio Perez,9.0
2013,5,Barcelona,Daniel Ricciardo,10.0
2013,5,Barcelona,Esteban Gutiérrez,11.0
2013,5,Barcelona,Lewis Hamilton,12.0
2013,5,Barcelona,Adrian Sutil,13.0
2013,5,Barcelona,Pastor Maldonado,14.0
2013,5,Barcelona,Nico Hulkenberg,15.0
2013,5,Barcelona,Valtteri Bottas,16.0
2013,5,Barcelona,Charles Pic,17.0
2013,5,Barcelona,Jules Bianchi,18.0
2013,5,Barcelona,Max Chilton,19.0
2013,5,Barcelona,Jean-Éric Vergne,20.0
2013,5,Barcelona,Giedo van der Garde,21.0
2013,5,Barcelona,Romain Grosjean,22.0
2013,6,Monte Carlo,Nico Rosberg,1.0
2013,6,Monte Carlo,Sebastian Vettel,2.0
2013,6,Monte Carlo,Mark Webber,3.0
2013,6,Monte Carlo,Lewis Hamilton,4.0
2013,6,Monte Carlo,Adrian Sutil,5.0
2013,6,Monte Carlo,Jenson Button,6.0
2013,6,Monte Carlo,Fernando Alonso,7.0
2013,6,Monte Carlo,Jean-Éric Vergne,8.0
2013,6,Monte Carlo,Paul di Resta,9.0
2013,6,Monte Carlo,Kimi Räikkönen,10.0
2013,6,Monte Carlo,Nico Hulkenberg,11.0
2013,6,Monte Carlo,Valtteri Bottas,12.0
2013,6,Monte Carlo,Esteban Gutiérrez,13.0
2013,6,Monte Carlo,Max Chilton,14.0
2013,6,Monte Carlo,Giedo van der Garde,15.0
2013,6,Monte Carlo,Sergio Perez,16.0
2013,6,Monte Carlo,Romain Grosjean,17.0
2013,6,Monte Carlo,Daniel Ricciardo,18.0
2013,6,Monte Carlo,Jules Bianchi,19.0
2013,6,Monte Carlo,Pastor Maldonado,20.0
2013,6,Monte Carlo,Felipe Massa,21.0
2013,6,Monte Carlo,Charles Pic,22.0
2013,7,Montreal,Sebastian Vettel,1.0
2013,7,Montreal,Fernando Alonso,2.0
2013,7,Montreal,Lewis Hamilton,3.0
2013,7,Montreal,Mark Webber,4.0
2013,7,Montreal,Nico Rosberg,5.0
2013,7,Montreal,Jean-Éric Vergne,6.0
2013,7,Montreal,Paul di Resta,7.0
2013,7,Montreal,Felipe Massa,8.0
2013,7,Montreal,Kimi Räikkönen,9.0
2013,7,Montreal,Adrian Sutil,10.0
2013,7,Montreal,Sergio Perez,11.0
2013,7,Montreal,Jenson Button,12.0
2013,7,Montreal,Romain Grosjean,13.0
2013,7,Montreal,Valtteri Bottas,14.0
2013,7,Montreal,Daniel Ricciardo,15.0
2013,7,Montreal,Pastor Maldonado,16.0
2013,7,Montreal,Jules Bianchi,17.0
2013,7,Montreal,Charles Pic,18.0
2013,7,Montreal,Max Chilton,19.0
2013,7,Montreal,Esteban Gutiérrez,20.0
2013,7,Montreal,Nico Hulkenberg,21.0
2013,7,Montreal,Giedo van der Garde,22.0
2013,8,Silverstone,Nico Rosberg,1.0
2013,8,Silverstone,Mark Webber,2.0
2013,8,Silverstone,Fernando Alonso,3.0
2013,8,Silverstone,Lewis Hamilton,4.0
2013,8,Silverstone,Kimi Räikkönen,5.0
2013,8,Silverstone,Felipe Massa,6.0
2013,8,Silverstone,Adrian Sutil,7.0
2013,8,Silverstone,Daniel Ricciardo,8.0
2013,8,Silverstone,Paul di Resta,9.0
2013,8,Silverstone,Nico Hulkenberg,10.0
2013,8,Silverstone,Pastor Maldonado,11.0
2013,8,Silverstone,Valtteri Bottas,12.0
2013,8,Silverstone,Jenson Button,13.0
2013,8,Silverstone,Esteban Gutiérrez,14.0
2013,8,Silverstone,Charles Pic,15.0
2013,8,Silverstone,Jules Bianchi,16.0
2013,8,Silverstone,Max Chilton,17.0
2013,8,Silverstone,Giedo van der Garde,18.0
2013,8,Silverstone,Romain Grosjean,19.0
2013,8,Silverstone,Sergio Perez,20.0
2013,8,Silverstone,Sebastian Vettel,21.0
2013,8,Silverstone,Jean-Éric Vergne,22.0
2013,9,Nürburg,Sebastian Vettel,1.0
2013,9,Nürburg,Kimi Räikkönen,2.0
2013,9,Nürburg,Romain Grosjean,3.0
2013,9,Nürburg,Fernando Alonso,4.0
2013,9,Nürburg,Lewis Hamilton,5.0
2013,9,Nürburg,Jenson Button,6.0
2013,9,Nürburg,Mark Webber,7.0
2013,9,Nürburg,Sergio Perez,8.0
2013,9,Nürburg,Nico Rosberg,9.0
2013,9,Nürburg,Nico Hulkenberg,10.0
2013,9,Nürburg,Paul di Resta,11.0
2013,9,Nürburg,Daniel Ricciardo,12.0
2013,9,Nürburg,Adrian Sutil,13.0
2013,9,Nürburg,Esteban Gutiérrez,14.0
2013,9,Nürburg,Pastor Maldonado,15.0
2013,9,Nürburg,Valtteri Bottas,16.0
2013,9,Nürburg,Charles Pic,17.0
2013,9,Nürburg,Giedo van der Garde,18.0
2013,9,Nürburg,Max Chilton,19.0
2013,9,Nürburg,Jean-Éric Vergne,20.0
2013,9,Nürburg,Jules Bianchi,21.0
2013,9,Nürburg,Felipe Massa,22.0
2013,10,Budapest,Lewis Hamilton,1.0
2013,10,Budapest,Kimi Räikkönen,2.0
2013,10,Budapest,Sebastian Vettel,3.0
2013,10,Budapest,Mark Webber,4.0
2013,10,Budapest,Fernando Alonso,5.0
2013,10,Budapest,Romain Grosjean,6.0
2013,10,Budapest,Jenson Button,7.0
2013,10,Budapest,Felipe Massa,8.0
2013,10,Budapest,Sergio Perez,9.0
2013,10,Budapest,Pastor Maldonado,10.0
2013,10,Budapest,Nico Hulkenberg,11.0
2013,10,Budapest,Jean-Éric Vergne,12.0
2013,10,Budapest,Daniel Ricciardo,13.0
2013,10,Budapest,Giedo van der Garde,14.0
2013,10,Budapest,Charles Pic,15.0
2013,10,Budapest,Jules Bianchi,16.0
2013,10,Budapest,Max Chilton,17.0
2013,10,Budapest,Paul di Resta,18.0
2013,10,Budapest,Nico Rosberg,19.0
2013,10,Budapest,Valtteri Bottas,20.0
2013,10,Budapest,Esteban Gutiérrez,21.0
2013,10,Budapest,Adrian Sutil,22.0
2013,11,Spa,Sebastian Vettel,1.0
2013,11,Spa,Fernando Alonso,2.0
2013,11,Spa,Lewis Hamilton,3.0
2013,11,Spa,Nico Rosberg,4.0
2013,11,Spa,Mark Webber,5.0
2013,11,Spa,Jenson Button,6.0
2013,11,Spa,Felipe Massa,7.0
2013,11,Spa,Romain Grosjean,8.0
2013,11,Spa,Adrian Sutil,9.0
2013,11,Spa,Daniel Ricciardo,10.0
2013,11,Spa,Sergio Perez,11.0
2013,11,Spa,Jean-Éric Vergne,12.0
2013,11,Spa,Nico Hulkenberg,13.0
2013,11,Spa,Esteban Gutiérrez,14.0
2013,11,Spa,Valtteri Bottas,15.0
2013,11,Spa,Giedo van der Garde,16.0
2013,11,Spa,Pastor Maldonado,17.0
2013,11,Spa,Jules Bianchi,18.0
2013,11,Spa,Max Chilton,19.0
2013,11,Spa,Paul di Resta,20.0
2013,11,Spa,Kimi Räikkönen,21.0
2013,11,Spa,Charles Pic,22.0
2013,12,Monza,Sebastian Vettel,1.0
2013,12,Monza,Fernando Alonso,2.0
2013,12,Monza,Mark Webber,3.0
2013,12,Monza,Felipe Massa,4.0
2013,12,Monza,Nico Hulkenberg,5.0
2013,12,Monza,Nico Rosberg,6.0
2013,12,Monza,Daniel Ricciardo,7.0
2013,12,Monza,Romain Grosjean,8.0
2013,12,Monza,Lewis Hamilton,9.0
2013,12,Monza,Jenson Button,10.0
2013,12,Monza,Kimi Räikkönen,11.0
2013,12,Monza,Sergio Perez,12.0
2013,12,Monza,Esteban Gutiérrez,13.0
2013,12,Monza,Pastor Maldonado,14.0
2013,12,Monza,Valtteri Bottas,15.0
2013,12,Monza,Adrian Sutil,16.0
2013,12,Monza,Charles Pic,17.0
2013,12,Monza,Giedo van der Garde,18.0
2013,12,Monza,Jules Bianchi,19.0
2013,12,Monza,Max Chilton,20.0
2013,12,Monza,Jean-Éric Vergne,21.0
2013,12,Monza,Paul di Resta,22.0
2013,13,Marina Bay,Sebastian Vettel,1.0
2013,13,Marina Bay,Fernando Alonso,2.0
2013,13,Marina Bay,Kimi Räikkönen,3.0
2013,13,Marina Bay,Nico Rosberg,4.0
2013,13,Marina Bay,Lewis Hamilton,5.0
2013,13,Marina Bay,Felipe Massa,6.0
2013,13,Marina Bay,Jenson Button,7.0
2013,13,Marina Bay,Sergio Perez,8.0
2013,13,Marina Bay,Nico Hulkenberg,9.0
2013,13,Marina Bay,Adrian Sutil,10.0
2013,13,Marina Bay,Pastor Maldonado,11.0
2013,13,Marina Bay,Esteban Gutiérrez,12.0
2013,13,Marina Bay,Valtteri Bottas,13.0
2013,13,Marina Bay,Jean-Éric Vergne,14.0
2013,13,Marina Bay,Mark Webber,15.0
2013,13,Marina Bay,Giedo van der Garde,16.0
2013,13,Marina Bay,Max Chilton,17.0
2013,13,Marina Bay,Jules Bianchi,18.0
2013,13,Marina Bay,Charles Pic,19.0
2013,13,Marina Bay,Paul di Resta,20.0
2013,13,Marina Bay,Romain Grosjean,21.0
2013,13,Marina Bay,Daniel Ricciardo,22.0
2013,14,Yeongam County,Sebastian Vettel,1.0
2013,14,Yeongam County,Kimi Räikkönen,2.0
2013,14,Yeongam County,Romain Grosjean,3.0
2013,14,Yeongam County,Nico Hulkenberg,4.0
2013,14,Yeongam County,Lewis Hamilton,5.0
2013,14,Yeongam County,Fernando Alonso,6.0
2013,14,Yeongam County,Nico Rosberg,7.0
2013,14,Yeongam County,Jenson Button,8.0
2013,14,Yeongam County,Felipe Massa,9.0
2013,14,Yeongam County,Sergio Perez,10.0
2013,14,Yeongam County,Esteban Gutiérrez,11.0
2013,14,Yeongam County,Valtteri Bottas,12.0
2013,14,Yeongam County,Pastor Maldonado,13.0
2013,14,Yeongam County,Charles Pic,14.0
2013,14,Yeongam County,Giedo van der Garde,15.0
2013,14,Yeongam County,Jules Bianchi,16.0
2013,14,Yeongam County,Max Chilton,17.0
2013,14,Yeongam County,Jean-Éric Vergne,18.0
2013,14,Yeongam County,Daniel Ricciardo,19.0
